Country or Area,Subgroup,Year,Value
United Arab Emirates,Male,1970,0
United Arab Emirates,Male,1971,0
United Arab Emirates,Male,1972,0
United Arab Emirates,Male,1973,22.79714
United Arab Emirates,Male,1974,17.78908
United Arab Emirates,Male,1975,20.93576
United Arab Emirates,Male,1976,31.44927
United Arab Emirates,Male,1977,31.54162
United Arab Emirates,Male,1978,31.69754
United Arab Emirates,Male,1979,37.42975
United Arab Emirates,Male,1980,45.48929
United Arab Emirates,Male,1981,55.07857
United Arab Emirates,Male,1982,56.83372
United Arab Emirates,Male,1983,60.67589
United Arab Emirates,Male,1984,65.9758
United Arab Emirates,Male,1985,68.47646
United Arab Emirates,Male,1986,68.98901
United Arab Emirates,Male,1987,57.76993
United Arab Emirates,Male,1988,53.97491
United Arab Emirates,Male,1989,53.74967
United Arab Emirates,Male,1990,55.89851
United Arab Emirates,Male,1991,60.70388
United Arab Emirates,Male,1992,63.49744
United Arab Emirates,Male,1993,67.97635
United Arab Emirates,Male,1994,74.55598
United Arab Emirates,Male,1995,79.6336
United Arab Emirates,Male,1996,0
United Arab Emirates,Male,1997,75.29597
United Arab Emirates,Male,1998,74.74735
United Arab Emirates,Male,1999,0
United Arab Emirates,Male,2000,0
United Arab Emirates,Male,2001,0
United Arab Emirates,Male,2002,0
United Arab Emirates,Male,2003,0
United Arab Emirates,Male,2004,0
United Arab Emirates,Male,2005,0
United Arab Emirates,Male,2006,0
United Arab Emirates,Male,2007,0
United Arab Emirates,Male,2008,0
United Arab Emirates,Male,2009,0
United Arab Emirates,Male,2010,0
United Arab Emirates,Male,2011,0
United Arab Emirates,Male,2012,0
United Arab Emirates,Male,2013,0
United Arab Emirates,Male,2014,0
United Arab Emirates,Male,2015,0
United Arab Emirates,Male,2016,97.33269
United Arab Emirates,Male,2017,109.28052
United Arab Emirates,Male,2018,0
Belgium,Male,1970,0
Belgium,Male,1971,82.84583
Belgium,Male,1972,84.7564
Belgium,Male,1973,85.05184
Belgium,Male,1974,85.38705
Belgium,Male,1975,84.17944
Belgium,Male,1976,83.81267
Belgium,Male,1977,84.20302
Belgium,Male,1978,86.03346
Belgium,Male,1979,87.21961
Belgium,Male,1980,87.62776
Belgium,Male,1981,88.553
Belgium,Male,1982,90.77028
Belgium,Male,1983,90.63966
Belgium,Male,1984,94.1765
Belgium,Male,1985,96.51735
Belgium,Male,1986,98.66129
Belgium,Male,1987,99.13312
Belgium,Male,1988,100.16517
Belgium,Male,1989,100.52924
Belgium,Male,1990,100.62101
Belgium,Male,1991,100.92901
Belgium,Male,1992,102.04161
Belgium,Male,1993,136.95091
Belgium,Male,1994,139.81192
Belgium,Male,1995,140.84169
Belgium,Male,1996,140.92866
Belgium,Male,1997,0
Belgium,Male,1998,0
Belgium,Male,1999,136.52206
Belgium,Male,2000,137.75442
Belgium,Male,2001,145.66421
Belgium,Male,2002,147.13094
Belgium,Male,2003,151.01851
Belgium,Male,2004,146.38009
Belgium,Male,2005,151.09897
Belgium,Male,2006,151.6015
Belgium,Male,2007,149.74326
Belgium,Male,2008,148.13906
Belgium,Male,2009,145.8994
Belgium,Male,2010,146.86117
Belgium,Male,2011,146.79428
Belgium,Male,2012,147.68753
Belgium,Male,2013,150.86568
Belgium,Male,2014,152.30896
Belgium,Male,2015,153.64386
Belgium,Male,2016,152.11926
Belgium,Male,2017,149.71961
Belgium,Male,2018,0
Bangladesh,Male,1970,0
Bangladesh,Male,1971,0
Bangladesh,Male,1972,0
Bangladesh,Male,1973,30.48655
Bangladesh,Male,1974,0
Bangladesh,Male,1975,0
Bangladesh,Male,1976,26.32892
Bangladesh,Male,1977,27.08596
Bangladesh,Male,1978,0
Bangladesh,Male,1979,26.91519
Bangladesh,Male,1980,28.23211
Bangladesh,Male,1981,26.81498
Bangladesh,Male,1982,0
Bangladesh,Male,1983,0
Bangladesh,Male,1984,29.26004
Bangladesh,Male,1985,29.04753
Bangladesh,Male,1986,27.33888
Bangladesh,Male,1987,28.0606
Bangladesh,Male,1988,27.60733
Bangladesh,Male,1989,27.10783
Bangladesh,Male,1990,27.55629
Bangladesh,Male,1991,0
Bangladesh,Male,1992,0
Bangladesh,Male,1993,0
Bangladesh,Male,1994,0
Bangladesh,Male,1995,0
Bangladesh,Male,1996,0
Bangladesh,Male,1997,0
Bangladesh,Male,1998,46.49169
Bangladesh,Male,1999,48.52343
Bangladesh,Male,2000,49.04772
Bangladesh,Male,2001,49.07169
Bangladesh,Male,2002,49.75098
Bangladesh,Male,2003,49.51751
Bangladesh,Male,2004,47.75255
Bangladesh,Male,2005,45.50961
Bangladesh,Male,2006,46.25743
Bangladesh,Male,2007,47.08351
Bangladesh,Male,2008,43.57576
Bangladesh,Male,2009,48.157
Bangladesh,Male,2010,48.71956
Bangladesh,Male,2011,48.81148
Bangladesh,Male,2012,51.73942
Bangladesh,Male,2013,57.85262
Bangladesh,Male,2014,0
Bangladesh,Male,2015,61.7782
Bangladesh,Male,2016,67.97476
Bangladesh,Male,2017,64.34774
Bangladesh,Male,2018,67.35348
Bolivia,Male,1970,0
Bolivia,Male,1971,33.71079
Bolivia,Male,1972,0
Bolivia,Male,1973,0
Bolivia,Male,1974,0
Bolivia,Male,1975,0
Bolivia,Male,1976,0
Bolivia,Male,1977,0
Bolivia,Male,1978,0
Bolivia,Male,1979,0
Bolivia,Male,1980,0
Bolivia,Male,1981,0
Bolivia,Male,1982,0
Bolivia,Male,1983,0
Bolivia,Male,1984,0
Bolivia,Male,1985,0
Bolivia,Male,1986,0
Bolivia,Male,1987,0
Bolivia,Male,1988,0
Bolivia,Male,1989,0
Bolivia,Male,1990,0
Bolivia,Male,1991,0
Bolivia,Male,1992,0
Bolivia,Male,1993,0
Bolivia,Male,1994,0
Bolivia,Male,1995,0
Bolivia,Male,1996,0
Bolivia,Male,1997,0
Bolivia,Male,1998,73.98417
Bolivia,Male,1999,79.5502
Bolivia,Male,2000,75.50125
Bolivia,Male,2001,78.37346
Bolivia,Male,2002,83.07275
Bolivia,Male,2003,85.85749
Bolivia,Male,2004,88.522
Bolivia,Male,2005,89.01384
Bolivia,Male,2006,87.67733
Bolivia,Male,2007,86.68417
Bolivia,Male,2008,85.66778
Bolivia,Male,2009,83.62458
Bolivia,Male,2010,88.8904
Bolivia,Male,2011,85.90398
Bolivia,Male,2012,88.26472
Bolivia,Male,2013,90.13009
Bolivia,Male,2014,90.75731
Bolivia,Male,2015,92.02634
Bolivia,Male,2016,92.30623
Bolivia,Male,2017,91.241
Bolivia,Male,2018,90.65176
Brazil,Male,1970,0
Brazil,Male,1971,0
Brazil,Male,1972,0
Brazil,Male,1973,0
Brazil,Male,1974,0
Brazil,Male,1975,0
Brazil,Male,1976,0
Brazil,Male,1977,0
Brazil,Male,1978,0
Brazil,Male,1979,0
Brazil,Male,1980,0
Brazil,Male,1981,0
Brazil,Male,1982,0
Brazil,Male,1983,0
Brazil,Male,1984,0
Brazil,Male,1985,0
Brazil,Male,1986,0
Brazil,Male,1987,0
Brazil,Male,1988,0
Brazil,Male,1989,0
Brazil,Male,1990,0
Brazil,Male,1991,0
Brazil,Male,1992,0
Brazil,Male,1993,0
Brazil,Male,1994,0
Brazil,Male,1995,0
Brazil,Male,1996,0
Brazil,Male,1997,0
Brazil,Male,1998,0
Brazil,Male,1999,0
Brazil,Male,2000,0
Brazil,Male,2001,0
Brazil,Male,2002,105.91827
Brazil,Male,2003,96.59882
Brazil,Male,2004,97.55779
Brazil,Male,2005,96.5187
Brazil,Male,2006,0
Brazil,Male,2007,89.76165
Brazil,Male,2008,91.1273
Brazil,Male,2009,91.45065
Brazil,Male,2010,0
Brazil,Male,2011,90.85149
Brazil,Male,2012,89.1223
Brazil,Male,2013,98.4593
Brazil,Male,2014,96.77241
Brazil,Male,2015,97.39952
Brazil,Male,2016,99.23985
Brazil,Male,2017,99.30478
Brazil,Male,2018,0
Switzerland,Male,1970,0
Switzerland,Male,1971,0
Switzerland,Male,1972,0
Switzerland,Male,1973,0
Switzerland,Male,1974,0
Switzerland,Male,1975,0
Switzerland,Male,1976,0
Switzerland,Male,1977,0
Switzerland,Male,1978,99.11628
Switzerland,Male,1979,99.29839
Switzerland,Male,1980,99.71283
Switzerland,Male,1981,99.90237
Switzerland,Male,1982,99.50225
Switzerland,Male,1983,99.37608
Switzerland,Male,1984,99.81308
Switzerland,Male,1985,99.40497
Switzerland,Male,1986,98.79371
Switzerland,Male,1987,98.23113
Switzerland,Male,1988,98.14743
Switzerland,Male,1989,98.07609
Switzerland,Male,1990,98.97594
Switzerland,Male,1991,99.81477
Switzerland,Male,1992,101.26582
Switzerland,Male,1993,103.24213
Switzerland,Male,1994,105.14109
Switzerland,Male,1995,104.79616
Switzerland,Male,1996,104.0134
Switzerland,Male,1997,0
Switzerland,Male,1998,99.80752
Switzerland,Male,1999,99.29077
Switzerland,Male,2000,98.62243
Switzerland,Male,2001,97.72565
Switzerland,Male,2002,96.3507
Switzerland,Male,2003,96.58736
Switzerland,Male,2004,97.4966
Switzerland,Male,2005,98.30631
Switzerland,Male,2006,98.77877
Switzerland,Male,2007,98.3975
Switzerland,Male,2008,98.10765
Switzerland,Male,2009,97.55049
Switzerland,Male,2010,97.50992
Switzerland,Male,2011,97.61037
Switzerland,Male,2012,97.81677
Switzerland,Male,2013,100.08557
Switzerland,Male,2014,0
Switzerland,Male,2015,103.21552
Switzerland,Male,2016,104.47638
Switzerland,Male,2017,104.68979
Switzerland,Male,2018,0
China,Male,1970,0
China,Male,1971,0
China,Male,1972,0
China,Male,1973,0
China,Male,1974,0
China,Male,1975,0
China,Male,1976,66.64048
China,Male,1977,66.47057
China,Male,1978,61.34658
China,Male,1979,57.00543
China,Male,1980,50.08725
China,Male,1981,46.22465
China,Male,1982,39.63783
China,Male,1983,36.09065
China,Male,1984,35.24439
China,Male,1985,36.41831
China,Male,1986,38.34206
China,Male,1987,40.04067
China,Male,1988,41.63943
China,Male,1989,41.67745
China,Male,1990,42.09648
China,Male,1991,44.3442
China,Male,1992,47.29294
China,Male,1993,50.1365
China,Male,1994,50.76776
China,Male,1995,54.22171
China,Male,1996,58.42521
China,Male,1997,61.03506
China,Male,1998,0
China,Male,1999,0
China,Male,2000,0
China,Male,2001,62.04706
China,Male,2002,0
China,Male,2003,63.90282
China,Male,2004,0
China,Male,2005,0
China,Male,2006,71.65891
China,Male,2007,76.80814
China,Male,2008,81.21425
China,Male,2009,84.41122
China,Male,2010,88.31697
China,Male,2011,0
China,Male,2012,0
China,Male,2013,0
China,Male,2014,0
China,Male,2015,0
China,Male,2016,0
China,Male,2017,0
China,Male,2018,0
Colombia,Male,1970,24.5004
Colombia,Male,1971,26.32025
Colombia,Male,1972,27.63186
Colombia,Male,1973,33.56465
Colombia,Male,1974,35.62754
Colombia,Male,1975,36.6475
Colombia,Male,1976,37.5323
Colombia,Male,1977,39.97839
Colombia,Male,1978,39.81526
Colombia,Male,1979,40.86322
Colombia,Male,1980,41.61515
Colombia,Male,1981,42.41176
Colombia,Male,1982,43.64104
Colombia,Male,1983,41.37218
Colombia,Male,1984,46.09682
Colombia,Male,1985,47.31952
Colombia,Male,1986,52.0199
Colombia,Male,1987,52.91519
Colombia,Male,1988,53.32179
Colombia,Male,1989,53.41483
Colombia,Male,1990,0
Colombia,Male,1991,49.4714
Colombia,Male,1992,54.81454
Colombia,Male,1993,57.70155
Colombia,Male,1994,0
Colombia,Male,1995,60.17427
Colombia,Male,1996,67.32945
Colombia,Male,1997,0
Colombia,Male,1998,70.05723
Colombia,Male,1999,70.39821
Colombia,Male,2000,69.60877
Colombia,Male,2001,0
Colombia,Male,2002,70.91665
Colombia,Male,2003,0
Colombia,Male,2004,74.99736
Colombia,Male,2005,78.66983
Colombia,Male,2006,81.62587
Colombia,Male,2007,84.49651
Colombia,Male,2008,86.42665
Colombia,Male,2009,90.63373
Colombia,Male,2010,93.01108
Colombia,Male,2011,94.92404
Colombia,Male,2012,91.36877
Colombia,Male,2013,92.39229
Colombia,Male,2014,91.38949
Colombia,Male,2015,91.4541
Colombia,Male,2016,92.05164
Colombia,Male,2017,93.11688
Colombia,Male,2018,95.03002
Germany,Male,1970,0
Germany,Male,1971,0
Germany,Male,1972,0
Germany,Male,1973,0
Germany,Male,1974,0
Germany,Male,1975,0
Germany,Male,1976,0
Germany,Male,1977,0
Germany,Male,1978,0
Germany,Male,1979,0
Germany,Male,1980,0
Germany,Male,1981,0
Germany,Male,1982,0
Germany,Male,1983,0
Germany,Male,1984,0
Germany,Male,1985,0
Germany,Male,1986,0
Germany,Male,1987,0
Germany,Male,1988,0
Germany,Male,1989,0
Germany,Male,1990,0
Germany,Male,1991,0
Germany,Male,1992,102.33748
Germany,Male,1993,107.78925
Germany,Male,1994,107.6203
Germany,Male,1995,106.81164
Germany,Male,1996,106.18708
Germany,Male,1997,105.76872
Germany,Male,1998,100.56329
Germany,Male,1999,100.51928
Germany,Male,2000,100.94602
Germany,Male,2001,101.47779
Germany,Male,2002,102.53476
Germany,Male,2003,103.07035
Germany,Male,2004,103.38621
Germany,Male,2005,103.5841
Germany,Male,2006,104.53418
Germany,Male,2007,103.55253
Germany,Male,2008,104.73954
Germany,Male,2009,105.89736
Germany,Male,2010,106.66617
Germany,Male,2011,106.5134
Germany,Male,2012,104.8535
Germany,Male,2013,103.18133
Germany,Male,2014,102.03186
Germany,Male,2015,101.11895
Germany,Male,2016,101.31017
Germany,Male,2017,101.3858
Germany,Male,2018,0
Denmark,Male,1970,0
Denmark,Male,1971,0
Denmark,Male,1972,0
Denmark,Male,1973,0
Denmark,Male,1974,0
Denmark,Male,1975,0
Denmark,Male,1976,0
Denmark,Male,1977,0
Denmark,Male,1978,98.40835
Denmark,Male,1979,101.062
Denmark,Male,1980,103.55001
Denmark,Male,1981,105.22351
Denmark,Male,1982,104.85908
Denmark,Male,1983,105.14802
Denmark,Male,1984,103.60827
Denmark,Male,1985,103.88383
Denmark,Male,1986,105.23195
Denmark,Male,1987,106.63747
Denmark,Male,1988,107.27321
Denmark,Male,1989,108.63847
Denmark,Male,1990,108.25765
Denmark,Male,1991,108.80564
Denmark,Male,1992,109.24481
Denmark,Male,1993,110.15696
Denmark,Male,1994,112.78078
Denmark,Male,1995,116.26903
Denmark,Male,1996,118.94063
Denmark,Male,1997,0
Denmark,Male,1998,121.1422
Denmark,Male,1999,122.10099
Denmark,Male,2000,124.48697
Denmark,Male,2001,127.99719
Denmark,Male,2002,123.30368
Denmark,Male,2003,123.08982
Denmark,Male,2004,120.68399
Denmark,Male,2005,121.86407
Denmark,Male,2006,118.00537
Denmark,Male,2007,116.94298
Denmark,Male,2008,116.20236
Denmark,Male,2009,116.85294
Denmark,Male,2010,118.97825
Denmark,Male,2011,121.71088
Denmark,Male,2012,122.60278
Denmark,Male,2013,127.65758
Denmark,Male,2014,126.69118
Denmark,Male,2015,127.31601
Denmark,Male,2016,127.29712
Denmark,Male,2017,128.39516
Denmark,Male,2018,0
United Kingdom,Male,1970,0
United Kingdom,Male,1971,76.58917
United Kingdom,Male,1972,77.06125
United Kingdom,Male,1973,77.35073
United Kingdom,Male,1974,81.78164
United Kingdom,Male,1975,81.86445
United Kingdom,Male,1976,82.00718
United Kingdom,Male,1977,81.82982
United Kingdom,Male,1978,81.11863
United Kingdom,Male,1979,80.51742
United Kingdom,Male,1980,79.7533
United Kingdom,Male,1981,79.7252
United Kingdom,Male,1982,80.73419
United Kingdom,Male,1983,82.01323
United Kingdom,Male,1984,82.29459
United Kingdom,Male,1985,82.49468
United Kingdom,Male,1986,82.50328
United Kingdom,Male,1987,82.6337
United Kingdom,Male,1988,82.25035
United Kingdom,Male,1989,82.20339
United Kingdom,Male,1990,82.97868
United Kingdom,Male,1991,85.97356
United Kingdom,Male,1992,89.50185
United Kingdom,Male,1993,101.59767
United Kingdom,Male,1994,103.18277
United Kingdom,Male,1995,103.37989
United Kingdom,Male,1996,102.0553
United Kingdom,Male,1997,99.66513
United Kingdom,Male,1998,98.64945
United Kingdom,Male,1999,100.83092
United Kingdom,Male,2000,101.40949
United Kingdom,Male,2001,101.36883
United Kingdom,Male,2002,102.03667
United Kingdom,Male,2003,100.42186
United Kingdom,Male,2004,103.23485
United Kingdom,Male,2005,103.89223
United Kingdom,Male,2006,96.80561
United Kingdom,Male,2007,96.24873
United Kingdom,Male,2008,97.5503
United Kingdom,Male,2009,99.62292
United Kingdom,Male,2010,102.72693
United Kingdom,Male,2011,93.41608
United Kingdom,Male,2012,91.55308
United Kingdom,Male,2013,121.20377
United Kingdom,Male,2014,124.07802
United Kingdom,Male,2015,122.76107
United Kingdom,Male,2016,0
United Kingdom,Male,2017,124.0748
United Kingdom,Male,2018,0
Ghana,Male,1970,0
Ghana,Male,1971,50.85913
Ghana,Male,1972,0
Ghana,Male,1973,45.99148
Ghana,Male,1974,43.13609
Ghana,Male,1975,41.35769
Ghana,Male,1976,41.40731
Ghana,Male,1977,41.72485
Ghana,Male,1978,41.21238
Ghana,Male,1979,41.51329
Ghana,Male,1980,42.80827
Ghana,Male,1981,43.87573
Ghana,Male,1982,42.71571
Ghana,Male,1983,44.22548
Ghana,Male,1984,44.62015
Ghana,Male,1985,43.15634
Ghana,Male,1986,0
Ghana,Male,1987,42.01005
Ghana,Male,1988,45.40157
Ghana,Male,1989,40.94949
Ghana,Male,1990,42.02142
Ghana,Male,1991,0
Ghana,Male,1992,0
Ghana,Male,1993,0
Ghana,Male,1994,0
Ghana,Male,1995,41.2072
Ghana,Male,1996,0
Ghana,Male,1997,0
Ghana,Male,1998,0
Ghana,Male,1999,38.74971
Ghana,Male,2000,38.591
Ghana,Male,2001,36.11208
Ghana,Male,2002,37.31303
Ghana,Male,2003,38.52195
Ghana,Male,2004,41.48168
Ghana,Male,2005,43.48083
Ghana,Male,2006,44.82786
Ghana,Male,2007,48.16175
Ghana,Male,2008,50.09368
Ghana,Male,2009,51.73696
Ghana,Male,2010,0
Ghana,Male,2011,58.37818
Ghana,Male,2012,59.31098
Ghana,Male,2013,70.7907
Ghana,Male,2014,66.00798
Ghana,Male,2015,69.63476
Ghana,Male,2016,70.00796
Ghana,Male,2017,69.90983
Ghana,Male,2018,71.82998
Greece,Male,1970,0
Greece,Male,1971,67.74113
Greece,Male,1972,72.5279
Greece,Male,1973,74.40697
Greece,Male,1974,76.74051
Greece,Male,1975,78.28461
Greece,Male,1976,81.06912
Greece,Male,1977,82.76499
Greece,Male,1978,82.94304
Greece,Male,1979,82.34397
Greece,Male,1980,84.20572
Greece,Male,1981,83.51317
Greece,Male,1982,85.92641
Greece,Male,1983,81.02925
Greece,Male,1984,84.76664
Greece,Male,1985,86.69963
Greece,Male,1986,89.47964
Greece,Male,1987,92.91122
Greece,Male,1988,93.74257
Greece,Male,1989,94.08268
Greece,Male,1990,92.43987
Greece,Male,1991,92.67978
Greece,Male,1992,93.68496
Greece,Male,1993,89.07163
Greece,Male,1994,92.04262
Greece,Male,1995,89.14509
Greece,Male,1996,88.60617
Greece,Male,1997,87.62975
Greece,Male,1998,87.3517
Greece,Male,1999,86.77312
Greece,Male,2000,85.50125
Greece,Male,2001,90.49068
Greece,Male,2002,97.1866
Greece,Male,2003,95.48092
Greece,Male,2004,96.66694
Greece,Male,2005,103.14066
Greece,Male,2006,103.47445
Greece,Male,2007,101.46341
Greece,Male,2008,0
Greece,Male,2009,0
Greece,Male,2010,108.1226
Greece,Male,2011,104.13707
Greece,Male,2012,106.07121
Greece,Male,2013,107.64145
Greece,Male,2014,105.23611
Greece,Male,2015,105.84952
Greece,Male,2016,106.28064
Greece,Male,2017,107.49952
Greece,Male,2018,0
India,Male,1970,0
India,Male,1971,32.94431
India,Male,1972,33.46045
India,Male,1973,33.92897
India,Male,1974,0
India,Male,1975,34.40672
India,Male,1976,34.5613
India,Male,1977,35.19033
India,Male,1978,35.55281
India,Male,1979,0
India,Male,1980,38.30504
India,Male,1981,39.89235
India,Male,1982,42.00861
India,Male,1983,43.12081
India,Male,1984,45.96647
India,Male,1985,0
India,Male,1986,48.04589
India,Male,1987,47.38994
India,Male,1988,47.11045
India,Male,1989,46.89562
India,Male,1990,0
India,Male,1991,0
India,Male,1992,0
India,Male,1993,55.17157
India,Male,1994,54.96817
India,Male,1995,54.56691
India,Male,1996,54.25267
India,Male,1997,54.21626
India,Male,1998,0
India,Male,1999,49.84114
India,Male,2000,51.72402
India,Male,2001,51.83937
India,Male,2002,53.22291
India,Male,2003,54.25988
India,Male,2004,56.09571
India,Male,2005,58.4265
India,Male,2006,59.05301
India,Male,2007,60.83147
India,Male,2008,63.34562
India,Male,2009,61.48293
India,Male,2010,64.90873
India,Male,2011,67.65909
India,Male,2012,70.2373
India,Male,2013,68.11627
India,Male,2014,73.34301
India,Male,2015,73.1365
India,Male,2016,74.24895
India,Male,2017,72.95887
India,Male,2018,73.85735
"Iran, Islamic Rep.",Male,1970,0
"Iran, Islamic Rep.",Male,1971,33.72834
"Iran, Islamic Rep.",Male,1972,43.9453
"Iran, Islamic Rep.",Male,1973,46.56413
"Iran, Islamic Rep.",Male,1974,49.77523
"Iran, Islamic Rep.",Male,1975,54.24407
"Iran, Islamic Rep.",Male,1976,57.78437
"Iran, Islamic Rep.",Male,1977,60.36421
"Iran, Islamic Rep.",Male,1978,0
"Iran, Islamic Rep.",Male,1979,0
"Iran, Islamic Rep.",Male,1980,0
"Iran, Islamic Rep.",Male,1981,0
"Iran, Islamic Rep.",Male,1982,0
"Iran, Islamic Rep.",Male,1983,0
"Iran, Islamic Rep.",Male,1984,0
"Iran, Islamic Rep.",Male,1985,51.08561
"Iran, Islamic Rep.",Male,1986,0
"Iran, Islamic Rep.",Male,1987,0
"Iran, Islamic Rep.",Male,1988,57.5464
"Iran, Islamic Rep.",Male,1989,0
"Iran, Islamic Rep.",Male,1990,62.15879
"Iran, Islamic Rep.",Male,1991,62.3562
"Iran, Islamic Rep.",Male,1992,65.11732
"Iran, Islamic Rep.",Male,1993,68.81619
"Iran, Islamic Rep.",Male,1994,72.53559
"Iran, Islamic Rep.",Male,1995,74.13937
"Iran, Islamic Rep.",Male,1996,0
"Iran, Islamic Rep.",Male,1997,76.69173
"Iran, Islamic Rep.",Male,1998,0
"Iran, Islamic Rep.",Male,1999,80.18096
"Iran, Islamic Rep.",Male,2000,80.40461
"Iran, Islamic Rep.",Male,2001,79.53153
"Iran, Islamic Rep.",Male,2002,79.92092
"Iran, Islamic Rep.",Male,2003,79.81391
"Iran, Islamic Rep.",Male,2004,78.97496
"Iran, Islamic Rep.",Male,2005,78.60369
"Iran, Islamic Rep.",Male,2006,79.70073
"Iran, Islamic Rep.",Male,2007,78.12634
"Iran, Islamic Rep.",Male,2008,82.6963
"Iran, Islamic Rep.",Male,2009,84.52495
"Iran, Islamic Rep.",Male,2010,83.16008
"Iran, Islamic Rep.",Male,2011,85.7009
"Iran, Islamic Rep.",Male,2012,87.98754
"Iran, Islamic Rep.",Male,2013,86.77402
"Iran, Islamic Rep.",Male,2014,88.26356
"Iran, Islamic Rep.",Male,2015,88.67793
"Iran, Islamic Rep.",Male,2016,88.87449
"Iran, Islamic Rep.",Male,2017,87.9016
"Iran, Islamic Rep.",Male,2018,0
Iraq,Male,1970,0
Iraq,Male,1971,32.75537
Iraq,Male,1972,34.10375
Iraq,Male,1973,38.13707
Iraq,Male,1974,41.34724
Iraq,Male,1975,47.91871
Iraq,Male,1976,50.07455
Iraq,Male,1977,52.72887
Iraq,Male,1978,60.08691
Iraq,Male,1979,66.90216
Iraq,Male,1980,71.82223
Iraq,Male,1981,70.36607
Iraq,Male,1982,71.25255
Iraq,Male,1983,63.86304
Iraq,Male,1984,61.39484
Iraq,Male,1985,62.23294
Iraq,Male,1986,63.98254
Iraq,Male,1987,61.15034
Iraq,Male,1988,58.26675
Iraq,Male,1989,56.5921
Iraq,Male,1990,0
Iraq,Male,1991,0
Iraq,Male,1992,0
Iraq,Male,1993,49.926
Iraq,Male,1994,0
Iraq,Male,1995,0
Iraq,Male,1996,47.3601
Iraq,Male,1997,0
Iraq,Male,1998,0
Iraq,Male,1999,42.49421
Iraq,Male,2000,46.42099
Iraq,Male,2001,46.79948
Iraq,Male,2002,0
Iraq,Male,2003,49.19533
Iraq,Male,2004,56.87936
Iraq,Male,2005,0
Iraq,Male,2006,0
Iraq,Male,2007,61.39152
Iraq,Male,2008,0
Iraq,Male,2009,0
Iraq,Male,2010,0
Iraq,Male,2011,0
Iraq,Male,2012,0
Iraq,Male,2013,0
Iraq,Male,2014,0
Iraq,Male,2015,0
Iraq,Male,2016,0
Iraq,Male,2017,0
Iraq,Male,2018,0
Iceland,Male,1970,0
Iceland,Male,1971,87.20328
Iceland,Male,1972,0
Iceland,Male,1973,0
Iceland,Male,1974,0
Iceland,Male,1975,86.23197
Iceland,Male,1976,87.80113
Iceland,Male,1977,88.03928
Iceland,Male,1978,0
Iceland,Male,1979,0
Iceland,Male,1980,81.49118
Iceland,Male,1981,89.49127
Iceland,Male,1982,0
Iceland,Male,1983,91.49945
Iceland,Male,1984,93.58739
Iceland,Male,1985,0
Iceland,Male,1986,96.8806
Iceland,Male,1987,0
Iceland,Male,1988,97.29281
Iceland,Male,1989,99.15978
Iceland,Male,1990,0
Iceland,Male,1991,101.31492
Iceland,Male,1992,102.92948
Iceland,Male,1993,103.35794
Iceland,Male,1994,103.46
Iceland,Male,1995,104.20056
Iceland,Male,1996,104.69384
Iceland,Male,1997,0
Iceland,Male,1998,110.37748
Iceland,Male,1999,105.05248
Iceland,Male,2000,102.6957
Iceland,Male,2001,103.53437
Iceland,Male,2002,108.70673
Iceland,Male,2003,112.74258
Iceland,Male,2004,108.71055
Iceland,Male,2005,110.46162
Iceland,Male,2006,109.89096
Iceland,Male,2007,106.93051
Iceland,Male,2008,107.04755
Iceland,Male,2009,105.03952
Iceland,Male,2010,106.47232
Iceland,Male,2011,106.32694
Iceland,Male,2012,110.35897
Iceland,Male,2013,116.00362
Iceland,Male,2014,116.62033
Iceland,Male,2015,118.61261
Iceland,Male,2016,117.52283
Iceland,Male,2017,118.11423
Iceland,Male,2018,0
Japan,Male,1970,0
Japan,Male,1971,0
Japan,Male,1972,0
Japan,Male,1973,0
Japan,Male,1974,0
Japan,Male,1975,0
Japan,Male,1976,0
Japan,Male,1977,0
Japan,Male,1978,0
Japan,Male,1979,0
Japan,Male,1980,0
Japan,Male,1981,0
Japan,Male,1982,0
Japan,Male,1983,0
Japan,Male,1984,0
Japan,Male,1985,0
Japan,Male,1986,0
Japan,Male,1987,0
Japan,Male,1988,0
Japan,Male,1989,0
Japan,Male,1990,0
Japan,Male,1991,0
Japan,Male,1992,0
Japan,Male,1993,0
Japan,Male,1994,0
Japan,Male,1995,0
Japan,Male,1996,0
Japan,Male,1997,0
Japan,Male,1998,0
Japan,Male,1999,0
Japan,Male,2000,0
Japan,Male,2001,0
Japan,Male,2002,0
Japan,Male,2003,0
Japan,Male,2004,0
Japan,Male,2005,0
Japan,Male,2006,0
Japan,Male,2007,0
Japan,Male,2008,0
Japan,Male,2009,0
Japan,Male,2010,0
Japan,Male,2011,0
Japan,Male,2012,0
Japan,Male,2013,0
Japan,Male,2014,0
Japan,Male,2015,0
Japan,Male,2016,0
Japan,Male,2017,0
Japan,Male,2018,0
Lebanon,Male,1970,0
Lebanon,Male,1971,50.05027
Lebanon,Male,1972,0
Lebanon,Male,1973,47.57402
Lebanon,Male,1974,0
Lebanon,Male,1975,0
Lebanon,Male,1976,0
Lebanon,Male,1977,0
Lebanon,Male,1978,0
Lebanon,Male,1979,0
Lebanon,Male,1980,0
Lebanon,Male,1981,0
Lebanon,Male,1982,67.64897
Lebanon,Male,1983,0
Lebanon,Male,1984,0
Lebanon,Male,1985,62.25544
Lebanon,Male,1986,0
Lebanon,Male,1987,0
