Country or Area,Subgroup,Year,Value
Iceland,Female,2003,17449
Iceland,Female,2002,16843
Iceland,Female,2001,16221
Iceland,Female,2000,16285
Iceland,Female,1999,16366
Iceland,Male,2005,16603
Iceland,Male,2004,16499
Iceland,Male,2003,17138
Iceland,Male,2002,16643
Iceland,Male,2001,15965
Iceland,Male,2000,15848
Iceland,Male,1999,16114
India,Female,2005,38383177
India,Female,2004,35898028
India,Female,2003,34495057
India,Female,2002,30984955
India,Female,2001,28803282
India,Female,2000,28113035
India,Female,1999,26386714
India,Male,2005,51078616
India,Male,2004,47960240
India,Male,2003,46555072
India,Male,2002,45230728
India,Male,2001,43589444
India,Male,2000,42917480
India,Male,1999,40703176
Indonesia,Female,2005,7830661
Indonesia,Female,2004,8024986
Indonesia,Female,2003,7772885
Indonesia,Female,2002,7416333
Indonesia,Female,2001,7233748
Indonesia,Female,2000,6856852
Indonesia,Male,2005,8162526
Indonesia,Male,2004,8328947
Indonesia,Male,2003,8099650
Indonesia,Male,2002,7724380
Indonesia,Male,2001,7594337
Indonesia,Male,2000,7407060
Iran,Female,2005,4688860
Iran,Female,2004,4856814
Iran,Female,2003,4734784
Iran,Female,2002,4712296
Iran,Female,2001,4702432
Iran,Female,2000,4703729
Iran,Female,1999,4568672
Iran,Male,2005,5253341
Iran,Male,2004,5455747
Iran,Male,2003,5289321
Iran,Male,2002,5204076
Iran,Male,2001,5231039
Iran,Male,2000,5251038
Iran,Male,1999,5158276
Iraq,Female,2005,681716
Iraq,Female,2004,663938
Iraq,Female,2003,597877
Iraq,Female,2002,474361
Iraq,Female,2001,460598
Iraq,Female,2000,453232
Iraq,Female,1999,415384
Iraq,Male,2005,1069448
Iraq,Male,2004,1042296
Iraq,Male,2003,879739
Iraq,Male,2002,820034
Iraq,Male,2001,796508
Iraq,Male,2000,771021
Iraq,Male,1999,689644
Ireland,Female,2005,161751
Ireland,Female,2004,162416
Ireland,Female,2003,163113
Ireland,Female,2002,164606
Ireland,Female,2001,166752
Ireland,Female,2000,171287
Ireland,Female,1999,173901
Ireland,Male,2005,155586
Ireland,Male,2004,158144
Ireland,Male,2003,157507
Ireland,Male,2002,158437
Ireland,Male,2001,161672
Ireland,Male,2000,166960
Ireland,Male,1999,172415
Israel,Female,2005,297017
Israel,Female,2004,296076
Israel,Female,2003,291525
Israel,Female,2002,293850
Israel,Female,2001,288794
Israel,Female,2000,286518
Israel,Female,1999,276280
Israel,Male,2005,313324
Israel,Male,2004,311148
Israel,Male,2003,311796
Israel,Male,2002,312291
Israel,Male,2001,305416
Israel,Male,2000,301145
Israel,Male,1999,293128
Italy,Female,2005,2183211
Italy,Female,2004,2184725
Italy,Female,2003,2194396
Italy,Female,2002,2159504
Italy,Female,2001,2153305
Italy,Female,1999,2163240
Italy,Male,2005,2324197
Italy,Male,2004,2320974
Italy,Male,2003,2333904
Italy,Male,2002,2356298
Italy,Male,2001,2320057
Italy,Male,1999,2286772
Jamaica,Female,2005,123317
Jamaica,Female,2004,122456
Jamaica,Female,2003,115062
Jamaica,Female,2002,115078
Jamaica,Female,2001,115069
Jamaica,Female,2000,115663
Jamaica,Female,1999,116179
Jamaica,Male,2005,123015
Jamaica,Male,2004,123077
Jamaica,Male,2003,114639
Jamaica,Male,2002,113238
Jamaica,Male,2001,112634
Jamaica,Male,2000,113101
Jamaica,Male,1999,114998
Japan,Female,2005,3765041
Japan,Female,2004,3858180
Japan,Female,2003,3978217
Japan,Female,2002,4112779
Japan,Female,2001,4220839
Japan,Female,2000,4310967
Japan,Female,1999,4400282
Japan,Male,2005,3945398
Japan,Male,2004,4036276
Japan,Male,2003,4153000
Japan,Male,2002,4281271
Japan,Male,2001,4384973
Japan,Male,2000,4471147
Japan,Male,1999,4558417
Jordan,Female,2005,308094
Jordan,Female,2004,302663
Jordan,Female,2003,302574
Jordan,Female,2002,299545
Jordan,Female,2000,289116
Jordan,Female,1999,286424
Jordan,Male,2005,317588
Jordan,Male,2004,313068
Jordan,Male,2003,310546
Jordan,Male,2002,307070
Jordan,Male,2000,294419
Jordan,Male,1999,293021
Kazakhstan,Female,2005,989958
Kazakhstan,Female,2004,1015852
Kazakhstan,Female,2003,1017675
Kazakhstan,Female,2002,983360
Kazakhstan,Female,2001,988181
Kazakhstan,Female,2000,992982
Kazakhstan,Female,1999,967604
Kazakhstan,Male,2005,1049953
Kazakhstan,Male,2004,1074300
Kazakhstan,Male,2003,1049493
Kazakhstan,Male,2002,1036461
Kazakhstan,Male,2001,1043494
Kazakhstan,Male,2000,1009898
Kazakhstan,Male,1999,998867
Kenya,Female,2005,1197052
Kenya,Female,2004,1164040
Kenya,Female,2003,1107354
Kenya,Female,2002,1004225
Kenya,Female,2000,926399
Kenya,Female,1999,886875
Kenya,Male,2005,1266990
Kenya,Male,2004,1255816
Kenya,Male,2003,1089982
Kenya,Male,2002,1059184
Kenya,Male,2000,982304
Kenya,Male,1999,935286
Kiribati,Female,2005,5856
Kiribati,Female,2004,6119
Kiribati,Female,2003,6017
Kiribati,Female,2002,5425
Kiribati,Female,2001,6007
Kiribati,Female,2000,7116
Kiribati,Female,1999,4941
Kiribati,Male,2005,5475
Kiribati,Male,2004,5462
Kiribati,Male,2003,5355
Kiribati,Male,2002,4909
Kiribati,Male,2001,4579
Kiribati,Male,2000,4522
Kiribati,Male,1999,4329
Korea Rep,Female,2005,1742896
Korea Rep,Female,2004,1726377
Korea Rep,Female,2003,1738561
Korea Rep,Female,2002,1798175
Korea Rep,Female,2001,1894186
Korea Rep,Female,2000,2001637
Korea Rep,Female,1999,2103237
Korea Rep,Male,2005,1949617
Korea Rep,Male,2004,1919240
Korea Rep,Male,2003,1923198
Korea Rep,Male,2002,1969865
Korea Rep,Male,2001,2064516
Korea Rep,Male,2000,2175143
Korea Rep,Male,1999,2264446
Kuwait,Female,2005,123819
Kuwait,Female,2004,133418
Kuwait,Female,2003,129519
Kuwait,Female,2002,121156
Kuwait,Female,2001,121811
Kuwait,Female,2000,118849
Kuwait,Female,1999,115507
Kuwait,Male,2005,125076
Kuwait,Male,2004,133696
Kuwait,Male,2003,131176
Kuwait,Male,2002,122312
Kuwait,Male,2001,121946
Kuwait,Male,2000,121148
Kuwait,Male,1999,119599
Kyrgyzstan,Female,2005,356990
Kyrgyzstan,Female,2004,363446
Kyrgyzstan,Female,2003,367163
Kyrgyzstan,Female,2002,341446
Kyrgyzstan,Female,2001,338503
Kyrgyzstan,Female,2000,331308
Kyrgyzstan,Female,1999,317326
Kyrgyzstan,Male,2005,364215
Kyrgyzstan,Male,2004,369172
Kyrgyzstan,Male,2003,372096
Kyrgyzstan,Male,2002,347590
Kyrgyzstan,Male,2001,345329
Kyrgyzstan,Male,2000,328143
Kyrgyzstan,Male,1999,316030
Lao PDR,Female,2005,167266
Lao PDR,Female,2004,160279
Lao PDR,Female,2003,147898
Lao PDR,Female,2002,132632
Lao PDR,Female,2001,118197
Lao PDR,Female,2000,107271
Lao PDR,Female,1999,96819
Lao PDR,Male,2005,226590
Lao PDR,Male,2004,219300
Lao PDR,Male,2003,205464
Lao PDR,Male,2002,187643
Lao PDR,Male,2001,170192
Lao PDR,Male,2000,157315
Lao PDR,Male,1999,143448
Latvia,Female,2005,133082
Latvia,Female,2004,134499
Latvia,Female,2003,134765
Latvia,Female,2002,136493
Latvia,Female,2001,135220
Latvia,Female,2000,132320
Latvia,Female,1999,127554
Latvia,Male,2005,138549
Latvia,Male,2004,141087
Latvia,Male,2003,141307
Latvia,Male,2002,141737
Latvia,Male,2001,138973
Latvia,Male,2000,134178
Latvia,Male,1999,127827
Lebanon,Female,2005,186644
Lebanon,Female,2004,184566
Lebanon,Female,2003,179542
Lebanon,Female,2002,173102
Lebanon,Female,2001,166561
Lebanon,Female,2000,197084
Lebanon,Female,1999,191949
Lebanon,Male,2005,175722
Lebanon,Male,2004,174496
Lebanon,Male,2003,170669
Lebanon,Male,2002,163068
Lebanon,Male,2001,155575
Lebanon,Male,2000,186133
Lebanon,Male,1999,180416
Lesotho,Female,2005,52732
Lesotho,Female,2004,49972
Lesotho,Female,2003,47202
Lesotho,Female,2002,46169
Lesotho,Female,2001,44366
Lesotho,Female,2000,42182
Lesotho,Female,1999,42283
Lesotho,Male,2005,41728
Lesotho,Male,2004,39496
Lesotho,Male,2003,37116
Lesotho,Male,2002,36089
Lesotho,Male,2001,34900
Lesotho,Male,2000,32131
Lesotho,Male,1999,31337
Liberia,Female,2000,56449
Liberia,Female,1999,44355
Liberia,Male,2000,79060
Liberia,Male,1999,69523
Libya,Female,2005,373616
Libya,Female,2003,402916
Libya,Female,2002,416511
Libya,Male,2005,327920
Libya,Male,2003,395076
Libya,Male,2002,408027
Liechtenstein,Female,2004,1480
Liechtenstein,Female,2003,1464
Liechtenstein,Male,2004,1793
Liechtenstein,Male,2003,1791
Lithuania,Female,2005,206743
Lithuania,Female,2004,210462
Lithuania,Female,2003,217334
Lithuania,Female,2002,215244
Lithuania,Female,2001,211389
Lithuania,Female,2000,205978
Lithuania,Female,1999,200372
Lithuania,Male,2005,216963
Lithuania,Male,2004,220841
Lithuania,Male,2003,230618
Lithuania,Male,2002,227586
Lithuania,Male,2001,221665
Lithuania,Male,2000,215142
Lithuania,Male,1999,206579
Luxembourg,Female,2005,18119
Luxembourg,Female,2004,17688
Luxembourg,Female,2003,17440
Luxembourg,Female,2002,17149
Luxembourg,Female,2001,16935
Luxembourg,Female,2000,16562
Luxembourg,Female,1999,16211
Luxembourg,Male,2005,17827
Luxembourg,Male,2004,17520
Luxembourg,Male,2003,17276
Luxembourg,Male,2002,16889
Luxembourg,Male,2001,16671
Luxembourg,Male,2000,16434
Luxembourg,Male,1999,16302
Macau SAR,Female,2005,23003
Macau SAR,Female,2004,23079
Macau SAR,Female,2003,22314
Macau SAR,Female,2002,21076
Macau SAR,Female,2001,19555
Macau SAR,Female,2000,17852
Macau SAR,Female,1999,16361
Macau SAR,Male,2005,23536
Macau SAR,Male,2004,23430
Macau SAR,Male,2003,22111
Macau SAR,Male,2002,20941
Macau SAR,Male,2001,19388
Macau SAR,Male,2000,17515
Macau SAR,Male,1999,15498
Macedonia,Female,2005,102764
Macedonia,Female,2004,103618
Macedonia,Female,2003,105116
Macedonia,Female,2002,105008
Macedonia,Female,2001,106370
Macedonia,Female,2000,106196
Macedonia,Female,1999,105023
Macedonia,Male,2005,111241
Macedonia,Male,2004,112142
Macedonia,Male,2003,113533
Macedonia,Male,2002,113826
Macedonia,Male,2001,115711
Macedonia,Male,2000,115765
Macedonia,Male,1999,113643
Madagascar,Female,1999,169653
Madagascar,Male,1999,177288
Malawi,Female,2005,230926
Malawi,Female,2004,225228
Malawi,Female,2002,225730
Malawi,Female,2001,225945
Malawi,Female,2000,208415
Malawi,Female,1999,229352
Malawi,Male,2005,284536
Malawi,Male,2004,280075
Malawi,Male,2002,291960
Malawi,Male,2001,292306
Malawi,Male,2000,278371
Malawi,Male,1999,326970
Malaysia,Female,2004,1339868
Malaysia,Female,2003,1308232
Malaysia,Female,2002,1178811
Malaysia,Female,2001,1147350
Malaysia,Female,2000,1128390
Malaysia,Female,1999,1110299
Malaysia,Male,2004,1244125
Malaysia,Male,2003,1210410
Malaysia,Male,2002,1121251
Malaysia,Male,2001,1099524
Malaysia,Male,2000,1077036
Malaysia,Male,1999,1066564
Maldives,Female,2004,14996
Maldives,Female,2003,14760
Maldives,Female,2002,13336
Maldives,Female,2001,12544
Maldives,Female,2000,10256
Maldives,Female,1999,7663
Maldives,Male,2004,13882
Maldives,Male,2003,13852
Maldives,Male,2002,12029
Maldives,Male,2001,12063
Maldives,Male,2000,9754
Maldives,Male,1999,7325
Mali,Female,2005,161050
Mali,Female,2004,142374
Mali,Female,2003,121098
Mali,Female,2000,90736
Mali,Female,1999,74416
Mali,Male,2005,268666
Mali,Male,2004,246044
Mali,Male,2003,228517
Mali,Male,2000,167097
Mali,Male,1999,143284
Malta,Female,2005,19204
Malta,Female,2004,19543
Malta,Female,2003,18188
Malta,Female,2002,17643
Malta,Female,2001,17376
Malta,Female,2000,17567
Malta,Male,2005,19757
Malta,Male,2004,22180
Malta,Male,2003,19368
Malta,Male,2002,18835
Malta,Male,2001,18867
Malta,Male,2000,18514
Marshall Islands,Female,2005,2940
Marshall Islands,Female,2004,2911
Marshall Islands,Female,2003,3200
Marshall Islands,Female,2002,3147
Marshall Islands,Female,1999,3006
Marshall Islands,Male,2005,2961
Marshall Islands,Male,2004,2935
Marshall Islands,Male,2003,3260
Marshall Islands,Male,2002,3206
Marshall Islands,Male,1999,2951
Mauritania,Female,2005,42591
Mauritania,Female,2004,40290
Mauritania,Female,2003,37505
Mauritania,Female,2002,33951
Mauritania,Female,2001,32850
Mauritania,Female,2000,27332
Mauritania,Female,1999,26684
Mauritania,Male,2005,50205
Mauritania,Male,2004,48636
Mauritania,Male,2003,46902
Mauritania,Male,2002,44779
Mauritania,Male,2001,43808
Mauritania,Male,2000,38274
Mauritania,Male,1999,36798
Mauritius,Female,2005,62816
Mauritius,Female,2004,60029
Mauritius,Female,2003,58179
Mauritius,Female,2002,55213
Mauritius,Female,2001,52587
Mauritius,Female,2000,51152
Mauritius,Female,1999,50915
Mauritius,Male,2005,65075
Mauritius,Male,2004,62527
Mauritius,Male,2003,60055
Mauritius,Male,2002,56553
Mauritius,Male,2001,55259
Mauritius,Male,2000,54280
Mauritius,Male,1999,53155
Mexico,Female,2005,5407176
Mexico,Female,2004,5325197
Mexico,Female,2003,5242325
Mexico,Female,2002,4933188
Mexico,Female,2001,4726409
Mexico,Female,2000,4567349
Mexico,Female,1999,4356352
Mexico,Male,2005,5157228
Mexico,Male,2004,5078656
Mexico,Male,2003,4945860
Mexico,Male,2002,4759788
Mexico,Male,2001,4630735
Mexico,Male,2000,4526754
Mexico,Male,1999,4365374
Monaco,Female,2001,1437
Monaco,Female,2000,1491
Monaco,Female,1999,1468
Monaco,Male,2001,1534
Monaco,Male,2000,1438
Monaco,Male,1999,1415
Mongolia,Female,2005,177692
Mongolia,Female,2004,174964
Mongolia,Female,2003,166024
Mongolia,Female,2002,152076
Mongolia,Female,2001,140460
Mongolia,Female,2000,123634
Mongolia,Female,1999,113803
Mongolia,Male,2005,161557
Mongolia,Male,2004,158229
Mongolia,Male,2003,146750
Mongolia,Male,2002,130013
Mongolia,Male,2001,117805
Mongolia,Male,2000,102214
Mongolia,Male,1999,91426
Montserrat,Female,2005,147
Montserrat,Female,2004,139
Montserrat,Female,2003,141
Montserrat,Female,2002,145
Montserrat,Female,2001,141
Montserrat,Female,2000,138
Montserrat,Female,1999,128
Montserrat,Male,2005,151
Montserrat,Male,2004,145
Montserrat,Male,2003,144
Montserrat,Male,2002,156
Montserrat,Male,2001,156
Montserrat,Male,2000,146
Montserrat,Male,1999,144
Morocco,Female,2005,880259
Morocco,Female,2004,842515
Morocco,Female,2003,782634
Morocco,Female,2002,742106
Morocco,Female,2001,704852
Morocco,Female,2000,673005
Morocco,Female,1999,637292
Morocco,Male,2005,1072197
Morocco,Male,2004,1036968
Morocco,Male,2003,975423
Morocco,Male,2002,942957
Morocco,Male,2001,903427
Morocco,Male,2000,868095
Morocco,Male,1999,832502
Mozambique,Female,2005,124941
Mozambique,Female,2004,100039
Mozambique,Female,2002,71496
Mozambique,Female,2001,55306
Mozambique,Female,2000,47553
Mozambique,Female,1999,42034
Mozambique,Male,2005,180936
Mozambique,Male,2004,143389
Mozambique,Male,2002,109035
Mozambique,Male,2001,87247
Mozambique,Male,2000,76257
Mozambique,Male,1999,61113
Myanmar,Female,2005,1272094
Myanmar,Female,2004,1220459
Myanmar,Female,2003,1147109
Myanmar,Female,2002,1140986
Myanmar,Female,2001,1114511
Myanmar,Female,2000,1161259
Myanmar,Female,1999,1020441
Myanmar,Male,2005,1317218
Myanmar,Male,2004,1323978
Myanmar,Male,2003,1235499
Myanmar,Male,2002,1231607
Myanmar,Male,2001,1187408
Myanmar,Male,2000,1107143
Myanmar,Male,1999,1038566
Namibia,Female,2005,78648
Namibia,Female,2004,76436
Namibia,Female,2003,74521
Namibia,Female,2002,72777
Namibia,Female,2001,72180
Namibia,Female,2000,65628
Namibia,Female,1999,61207
Namibia,Male,2005,69456
Namibia,Male,2004,77205
Namibia,Male,2003,66455
Namibia,Male,2002,65322
Namibia,Male,2001,63763
Namibia,Male,2000,58568
Namibia,Male,1999,54924
Nauru,Female,2004,325
Nauru,Female,2003,325
Nauru,Female,2002,307
Nauru,Female,2001,313
Nauru,Female,2000,360
Nauru,Male,2004,320
Nauru,Male,2003,320
Nauru,Male,2002,266
Nauru,Male,2001,323
Nauru,Male,2000,302
Nepal,Female,2005,918425
Nepal,Female,2003,762893
Nepal,Female,2002,692614
Nepal,Female,2001,603826
Nepal,Female,2000,540126
Nepal,Female,1999,501264
Nepal,Male,2005,1135740
Nepal,Male,2003,1059170
Nepal,Male,2002,997584
Nepal,Male,2001,897677
Nepal,Male,2000,808086
Nepal,Male,1999,764194
Netherlands,Female,2005,682450
Netherlands,Female,2004,677373
Netherlands,Female,2003,687071
Netherlands,Female,2002,674233
Netherlands,Female,2001,675190
Netherlands,Female,2000,660324
Netherlands,Female,1999,652044
Netherlands,Male,2005,727799
Netherlands,Male,2004,719323
Netherlands,Male,2003,728099
Netherlands,Male,2002,723706
Netherlands,Male,2001,727738
Netherlands,Male,2000,718929
Netherlands,Male,1999,712762
Netherlands Antilles,Female,2003,7960
Netherlands Antilles,Female,2002,7880
Netherlands Antilles,Female,2001,7703
Netherlands Antilles,Female,2000,7555
Netherlands Antilles,Female,1999,8277
Netherlands Antilles,Male,2003,7308
Netherlands Antilles,Male,2002,7213
Netherlands Antilles,Male,2001,6949
Netherlands Antilles,Male,2000,6863
Netherlands Antilles,Male,1999,7149
New Zealand,Female,2005,264213
New Zealand,Female,2004,253135
New Zealand,Female,2003,258617
New Zealand,Female,2002,249116
New Zealand,Female,2000,223383
New Zealand,Female,1999,219077
New Zealand,Male,2005,261939
New Zealand,Male,2004,250106
New Zealand,Male,2003,245089
New Zealand,Male,2002,233843
New Zealand,Male,2000,220499
New Zealand,Male,1999,217824
Nicaragua,Female,2005,230572
Nicaragua,Female,2004,219300
Nicaragua,Female,2003,217161
Nicaragua,Female,2002,204113
Nicaragua,Female,2001,189195
Nicaragua,Female,2000,178014
Nicaragua,Female,1999,172765
Nicaragua,Male,2005,207281
Nicaragua,Male,2004,197105
Nicaragua,Male,2003,195182
Nicaragua,Male,2002,178838
Nicaragua,Male,2001,164529
Nicaragua,Male,2000,155196
Nicaragua,Male,1999,148728
Niger,Female,2005,70986
Niger,Female,2004,61006
Niger,Female,2003,49089
Niger,Female,2002,43088
Niger,Female,2001,41997
Niger,Female,2000,41087
Niger,Female,1999,39842
Niger,Male,2005,110655
Niger,Male,2004,97337
Niger,Male,2003,77048
Niger,Male,2002,68945
Niger,Male,2001,66036
Niger,Male,2000,65095
Niger,Male,1999,65091
Nigeria,Female,2005,2854156
Nigeria,Female,2004,2760948
Nigeria,Female,1999,1797976
Nigeria,Male,2005,3543425
Nigeria,Male,2004,3555354
Nigeria,Male,1999,2046609
Niue,Female,2005,99
Niue,Female,2004,106
Niue,Female,2001,120
Niue,Female,2000,135
Niue,Female,1999,145
Niue,Male,2005,107
Niue,Male,2004,103
Niue,Male,2001,122
Niue,Male,2000,125
Niue,Male,1999,123
Norway,Female,2005,197238
Norway,Female,2004,197928
Norway,Female,2003,189711
Norway,Female,2002,183854
Norway,Female,2001,182365
Norway,Female,2000,183491
Norway,Female,1999,186418
Norway,Male,2005,205788
Norway,Male,2004,202231
Norway,Male,2003,195298
Norway,Male,2002,189161
Norway,Male,2001,187578
Norway,Male,2000,188168
Norway,Male,1999,191222
Oman,Female,2005,139592
Oman,Female,2004,137194
Oman,Female,2003,134336
Oman,Female,2002,129786
Oman,Female,2001,124493
Oman,Female,2000,119076
Oman,Female,1999,112554
Oman,Male,2005,153191
Oman,Male,2004,149219
Oman,Male,2003,144966
Oman,Male,2002,137137
Oman,Male,2001,130003
Oman,Male,2000,123457
Oman,Male,1999,116477
Pakistan,Female,2005,2977448
Pakistan,Female,2004,2969180
Pakistan,Female,2003,2662680
Pakistan,Female,2002,2581024
Pakistan,Female,2001,2583390
Pakistan,Male,2005,4267463
Pakistan,Male,2004,4302819
Pakistan,Male,2003,3822613
Pakistan,Male,2002,3815354
Pakistan,Male,2001,3965467
Palau,Female,2005,1134
Palau,Female,2004,1145
Palau,Female,2003,1287
Palau,Female,2001,915
Palau,Female,2000,911
Palau,Female,1999,1060
Palau,Male,2005,1135
Palau,Male,2004,1128
Palau,Male,2003,1178
Palau,Male,2001,983
Palau,Male,2000,990
Palau,Male,1999,1117
"Palestinian Territory, Occupied",Female,2005,345177
"Palestinian Territory, Occupied",Female,2004,314567
"Palestinian Territory, Occupied",Female,2003,292426
"Palestinian Territory, Occupied",Female,2002,274026
"Palestinian Territory, Occupied",Female,2001,258023
"Palestinian Territory, Occupied",Female,2000,239245
"Palestinian Territory, Occupied",Female,1999,220235
"Palestinian Territory, Occupied",Male,2005,340408
"Palestinian Territory, Occupied",Male,2004,313928
"Palestinian Territory, Occupied",Male,2003,290310
"Palestinian Territory, Occupied",Male,2002,270909
"Palestinian Territory, Occupied",Male,2001,252191
"Palestinian Territory, Occupied",Male,2000,238133
"Palestinian Territory, Occupied",Male,1999,224166
Panama,Female,2005,130067
Panama,Female,2004,128968
Panama,Female,2003,128197
Panama,Female,2002,127293
Panama,Female,2001,123883
Panama,Female,2000,118357
Panama,Female,1999,116808
Panama,Male,2005,126157
Panama,Male,2004,124932
Panama,Male,2003,124815
Panama,Male,2002,123935
Panama,Male,2001,120214
Panama,Male,2000,115796
Panama,Male,1999,113226
Papua New Guinea,Female,2003,78030
Papua New Guinea,Female,2002,75305
Papua New Guinea,Female,2001,68663
Papua New Guinea,Female,2000,63812
Papua New Guinea,Female,1999,57892
Papua New Guinea,Male,2003,112291
Papua New Guinea,Male,2002,109346
Papua New Guinea,Male,2001,101608
Papua New Guinea,Male,2000,92332
Papua New Guinea,Male,1999,85609
Paraguay,Female,2004,261384
Paraguay,Female,2003,253232
Paraguay,Female,2002,258384
Paraguay,Female,2001,247891
Paraguay,Female,2000,229926
Paraguay,Female,1999,213386
Paraguay,Male,2004,264617
Paraguay,Male,2003,257649
Paraguay,Male,2002,261546
Paraguay,Male,2001,250044
Paraguay,Male,2000,229334
Paraguay,Male,1999,211828
Peru,Female,2005,1335855
Peru,Female,2004,1320825
Peru,Female,2003,1286686
Peru,Female,2002,1206464
Peru,Female,2001,1181065
Peru,Female,2000,1127994
Peru,Female,1999,1087367
Peru,Male,2005,1355456
Peru,Male,2004,1341055
Peru,Male,2003,1318561
Peru,Male,2002,1333218
Peru,Male,2001,1303710
Peru,Male,2000,1246184
Peru,Male,1999,1190446
Philippines,Female,2005,3285859
Philippines,Female,2004,3252954
Philippines,Female,2003,3124375
Philippines,Female,2002,2992639
Philippines,Female,2001,2764728
Philippines,Female,1999,2624112
Philippines,Male,2005,3066623
Philippines,Male,2004,3055838
Philippines,Male,2003,2944688
Philippines,Male,2002,2824060
Philippines,Male,2001,2621706
Philippines,Male,1999,2493347
Poland,Female,2005,1675314
Poland,Female,2004,1709299
Poland,Female,2003,1863163
Poland,Female,2002,1900055
Poland,Female,2001,1918360
Poland,Female,2000,1931965
Poland,Female,1999,1939075
Poland,Male,2005,1769589
Poland,Male,2004,1770755
Poland,Male,2003,2032004
Poland,Male,2002,2049938
Poland,Male,2001,2055602
Poland,Male,2000,2056036
Poland,Male,1999,2044972
Portugal,Female,2005,343002
Portugal,Female,2004,341697
Portugal,Female,2003,391053
Portugal,Female,2001,408976
Portugal,Female,2000,420187
Portugal,Female,1999,431527
Portugal,Male,2005,326527
Portugal,Male,2004,323516
Portugal,Male,2003,375119
Portugal,Male,2001,404196
Portugal,Male,2000,411006
Portugal,Male,1999,415989
Qatar,Female,2005,27513
Qatar,Female,2004,26359
Qatar,Female,2003,25659
Qatar,Female,2002,24380
Qatar,Female,2001,23509
Qatar,Female,2000,23284
Qatar,Female,1999,22414
Qatar,Male,2005,28192
Qatar,Male,2004,27594
Qatar,Male,2003,26229
Qatar,Male,2002,24662
Qatar,Male,2001,23422
Qatar,Male,2000,24129
Qatar,Male,1999,21989
Republic of Moldova,Female,2005,190823
Republic of Moldova,Female,2004,200274
Republic of Moldova,Female,2003,205429
Republic of Moldova,Female,2002,206456
Republic of Moldova,Female,2001,206130
Republic of Moldova,Female,2000,206309
Republic of Moldova,Female,1999,205666
Republic of Moldova,Male,2005,191754
Republic of Moldova,Male,2004,199538
Republic of Moldova,Male,2003,205161
Republic of Moldova,Male,2002,207460
Republic of Moldova,Male,2001,207288
Republic of Moldova,Male,2000,207601
Republic of Moldova,Male,1999,209653
Romania,Female,2005,1028780
Romania,Female,2004,1061887
Romania,Female,2003,1095530
Romania,Female,2002,1113719
Romania,Female,2001,1109632
Romania,Female,2000,1098890
Romania,Female,1999,1094456
Romania,Male,2005,1060866
Romania,Male,2004,1092847
Romania,Male,2003,1122594
Romania,Male,2002,1141130
Romania,Male,2001,1139170
Romania,Male,2000,1126801
Romania,Male,1999,1123569
Russian Federation,Female,2005,6048827
Russian Federation,Female,2004,6615937
Russian Federation,Female,2003,7103649
Russian Federation,Female,2002,7517979
Russian Federation,Male,2005,6384328
Russian Federation,Male,2004,6942967
Russian Federation,Male,2003,7418169
Russian Federation,Male,2002,7822432
Rwanda,Female,2005,97079
Rwanda,Female,2004,97011
Rwanda,Female,2003,89820
Rwanda,Female,2001,81137
Rwanda,Female,2000,63654
Rwanda,Female,1999,53481
Rwanda,Male,2005,106743
Rwanda,Male,2004,106540
Rwanda,Male,2003,99333
Rwanda,Male,2001,82439
Rwanda,Male,2000,65966
Rwanda,Male,1999,51811
Saint Kitts and Nevis,Female,2005,1997
Saint Kitts and Nevis,Female,2004,2028
Saint Kitts and Nevis,Female,2003,2156
Saint Kitts and Nevis,Female,2002,2159
Saint Kitts and Nevis,Female,2001,1896
Saint Kitts and Nevis,Female,2000,1895
Saint Kitts and Nevis,Male,2005,1942
Saint Kitts and Nevis,Male,2004,1875
Saint Kitts and Nevis,Male,2003,1942
Saint Kitts and Nevis,Male,2002,2081
Saint Kitts and Nevis,Male,2001,2035
Saint Kitts and Nevis,Male,2000,1813
Saint Lucia,Female,2005,7479
Saint Lucia,Female,2004,7471
Saint Lucia,Female,2003,7497
Saint Lucia,Female,2002,7255
Saint Lucia,Female,2001,7194
Saint Lucia,Female,2000,7172
Saint Lucia,Female,1999,6691
Saint Lucia,Male,2005,6307
Saint Lucia,Male,2004,6738
Saint Lucia,Male,2003,6613
Saint Lucia,Male,2002,5488
Saint Lucia,Male,2001,5544
Saint Lucia,Male,2000,5358
Saint Lucia,Male,1999,5156
Samoa,Female,2005,12280
Samoa,Female,2004,12015
Samoa,Female,2003,11874
Samoa,Female,2002,11530
Samoa,Female,2001,11184
Samoa,Female,2000,10920
Samoa,Female,1999,10767
Samoa,Male,2005,11962
Samoa,Male,2004,11749
Samoa,Male,2003,11553
Samoa,Male,2002,11411
Samoa,Male,2001,11001
Samoa,Male,2000,10761
Samoa,Male,1999,10981
San Marino,Female,2000,487
San Marino,Male,2000,501
Sao Tome and Principe,Female,2005,4137
Sao Tome and Principe,Female,2004,3748
Sao Tome and Principe,Female,2003,3611
Sao Tome and Principe,Female,2002,3345
Sao Tome and Principe,Male,2005,3954
Sao Tome and Principe,Male,2004,3675
Sao Tome and Principe,Male,2003,3142
Sao Tome and Principe,Male,2002,4022
Saudi Arabia,Female,2005,1314779
Saudi Arabia,Female,2004,1294491
Saudi Arabia,Female,2003,1240627
Saudi Arabia,Male,2005,1417470
Saudi Arabia,Male,2004,1390217
