Country or Area,Subgroup,Year,Value
Guinea,Female,2005,531987
Guinea,Female,2004,497122
Guinea,Female,2003,458116
Guinea,Female,2002,419556
Guinea,Female,2001,350446
Guinea,Female,2000,314778
Guinea,Female,1999,276708
Guinea,Male,2005,674756
Guinea,Male,2004,650266
Guinea,Male,2003,615342
Guinea,Male,2002,578089
Guinea,Male,2001,503177
Guinea,Male,2000,475719
Guinea,Male,1999,449853
Guinea-Bissau,Female,2001,62379
Guinea-Bissau,Female,2000,60391
Guinea-Bissau,Female,1999,58495
Guinea-Bissau,Male,2001,92654
Guinea-Bissau,Male,2000,89650
Guinea-Bissau,Male,1999,86793
Guyana,Female,2005,57203
Guyana,Female,2004,55822
Guyana,Female,2003,54270
Guyana,Female,2002,53252
Guyana,Female,2001,53428
Guyana,Female,2000,52939
Guyana,Female,1999,52509
Guyana,Male,2005,59553
Guyana,Male,2004,58815
Guyana,Male,2003,56558
Guyana,Male,2002,55760
Guyana,Male,2001,55864
Guyana,Male,2000,55970
Guyana,Male,1999,54698
Honduras,Female,2005,621578
Honduras,Female,2004,616386
Honduras,Female,2001,553436
Honduras,Female,2000,543222
Honduras,Male,2005,646572
Honduras,Male,2004,640972
Honduras,Male,2001,562143
Honduras,Male,2000,551570
Hong Kong SAR,Female,2005,216730
Hong Kong SAR,Female,2004,227268
Hong Kong SAR,Female,2003,234440
Hong Kong SAR,Female,2002,239015
Hong Kong SAR,Female,2001,239442
Hong Kong SAR,Female,2000,237085
Hong Kong SAR,Female,1999,229620
Hong Kong SAR,Male,2005,234441
Hong Kong SAR,Male,2004,245595
Hong Kong SAR,Male,2003,253025
Hong Kong SAR,Male,2002,258361
Hong Kong SAR,Male,2001,258733
Hong Kong SAR,Male,2000,254766
Hong Kong SAR,Male,1999,247182
Hungary,Female,2005,207855
Hungary,Female,2004,216354
Hungary,Female,2003,224982
Hungary,Female,2002,231522
Hungary,Female,2001,237267
Hungary,Female,2000,242648
Hungary,Female,1999,243607
Hungary,Male,2005,222706
Hungary,Male,2004,230256
Hungary,Male,2003,239031
Hungary,Male,2002,246343
Hungary,Male,2001,252501
Hungary,Male,2000,258298
Hungary,Male,1999,259695
Iceland,Female,2005,14952
Iceland,Female,2004,14982
Iceland,Female,2003,15242
Iceland,Female,2002,15281
Iceland,Female,2001,15424
Iceland,Female,2000,15111
Iceland,Female,1999,14622
Iceland,Male,2005,15927
Iceland,Male,2004,16002
Iceland,Male,2003,16228
Iceland,Male,2002,16184
Iceland,Male,2001,16362
Iceland,Male,2000,16171
Iceland,Male,1999,15733
India,Female,2005,65951100
India,Female,2004,63769676
India,Female,2003,58794676
India,Female,2002,50907084
India,Female,2001,49820547
India,Female,2000,49509252
India,Female,1999,48275818
India,Male,2005,74061799
India,Male,2004,72424096
India,Male,2003,66773920
India,Male,2002,64287496
India,Male,2001,64006432
India,Male,2000,64103288
India,Male,1999,62710060
Indonesia,Female,2005,14067667
Indonesia,Female,2004,14198722
Indonesia,Female,2003,14141536
Indonesia,Female,2002,14064330
Indonesia,Female,2001,13949676
Indonesia,Female,2000,13629275
Indonesia,Male,2005,15082079
Indonesia,Male,2004,14943371
Indonesia,Male,2003,14909298
Indonesia,Male,2002,14862047
Indonesia,Male,2001,14740455
Indonesia,Male,2000,14572659
Iran,Female,2005,3924946
Iran,Female,2004,3730100
Iran,Female,2003,3366417
Iran,Female,2002,3588016
Iran,Female,2001,3792588
Iran,Female,2000,3938766
Iran,Female,1999,4106422
Iran,Male,2005,3382110
Iran,Male,2004,3576534
Iran,Male,2003,3662507
Iran,Male,2002,3924999
Iran,Male,2001,4175849
Iran,Male,2000,4348771
Iran,Male,1999,4560725
Iraq,Female,2005,1962901
Iraq,Female,2004,1920401
Iraq,Female,2003,1903618
Iraq,Female,2002,1839207
Iraq,Female,2001,1776584
Iraq,Female,2000,1600852
Iraq,Female,1999,1584674
Iraq,Male,2005,2467366
Iraq,Male,2004,2414208
Iraq,Male,2003,2376984
Iraq,Male,2002,2296554
Iraq,Male,2001,2254762
Iraq,Male,2000,2038510
Iraq,Male,1999,2019190
Ireland,Female,2005,220229
Ireland,Female,2004,218359
Ireland,Female,2003,217010
Ireland,Female,2002,216461
Ireland,Female,2001,215176
Ireland,Female,2000,218046
Ireland,Female,1999,221566
Ireland,Male,2005,233831
Ireland,Male,2004,232054
Ireland,Male,2003,230608
Ireland,Male,2002,229486
Ireland,Male,2001,228441
Ireland,Male,2000,231592
Ireland,Male,1999,234998
Israel,Female,2005,383574
Israel,Female,2004,378233
Israel,Female,2003,374504
Israel,Female,2002,369988
Israel,Female,2001,364275
Israel,Female,2000,358530
Israel,Female,1999,350608
Israel,Male,2005,401089
Israel,Male,2004,396788
Israel,Male,2003,395352
Israel,Male,2002,390358
Israel,Male,2001,384305
Israel,Male,2000,380080
Israel,Male,1999,371685
Italy,Female,2005,1339017
Italy,Female,2004,1341145
Italy,Female,2003,1345178
Italy,Female,2002,1343185
Italy,Female,2001,1362178
Italy,Female,2000,1379142
Italy,Female,1999,1394001
Italy,Male,2005,1432230
Italy,Male,2004,1427241
Italy,Male,2003,1433699
Italy,Male,2002,1446695
Italy,Male,2001,1448159
Italy,Male,2000,1457191
Italy,Male,1999,1481851
Jamaica,Female,2005,159135
Jamaica,Female,2004,162112
Jamaica,Female,2003,159031
Jamaica,Female,2002,161186
Jamaica,Female,2001,160762
Jamaica,Female,2000,160739
Jamaica,Female,1999,155827
Jamaica,Male,2005,167276
Jamaica,Male,2004,169174
Jamaica,Male,2003,166271
Jamaica,Male,2002,168576
Jamaica,Male,2001,167734
Jamaica,Male,2000,166108
Jamaica,Male,1999,160463
Japan,Female,2005,3529050
Japan,Female,2004,3540167
Japan,Female,2003,3546812
Japan,Female,2002,3573574
Japan,Female,2001,3606833
Japan,Female,2000,3671417
Japan,Female,1999,3751531
Japan,Male,2005,3702804
Japan,Male,2004,3717056
Japan,Male,2003,3722116
Japan,Male,2002,3752292
Japan,Male,2001,3787749
Japan,Male,2000,3857490
Japan,Male,1999,3940341
Jordan,Female,2005,393986
Jordan,Female,2004,391315
Jordan,Female,2003,384450
Jordan,Female,2002,373912
Jordan,Female,2000,353374
Jordan,Female,1999,344890
Jordan,Male,2005,410918
Jordan,Male,2004,408573
Jordan,Male,2003,401704
Jordan,Male,2002,392181
Jordan,Male,2000,370134
Jordan,Male,1999,361308
Kazakhstan,Female,2005,499572
Kazakhstan,Female,2004,526896
Kazakhstan,Female,2003,547165
Kazakhstan,Female,2002,565498
Kazakhstan,Female,2001,581302
Kazakhstan,Female,2000,595197
Kazakhstan,Female,1999,614200
Kazakhstan,Male,2005,524402
Kazakhstan,Male,2004,552702
Kazakhstan,Male,2003,572840
Kazakhstan,Male,2002,592801
Kazakhstan,Male,2001,608767
Kazakhstan,Male,2000,613123
Kazakhstan,Male,1999,634700
Kenya,Female,2005,2959962
Kenya,Female,2004,2861300
Kenya,Female,2003,2819724
Kenya,Female,2002,2375453
Kenya,Female,2000,2486365
Kenya,Female,1999,2344602
Kenya,Male,2005,3115744
Kenya,Male,2004,3064778
Kenya,Male,2003,2991657
Kenya,Male,2002,2528076
Kenya,Male,2000,2548493
Kenya,Male,1999,2437773
Kiribati,Female,2005,7965
Kiribati,Female,2004,7739
Kiribati,Female,2003,7636
Kiribati,Female,2002,7213
Kiribati,Female,2001,7707
Kiribati,Female,2000,6943
Kiribati,Female,1999,6976
Kiribati,Male,2005,8167
Kiribati,Male,2004,7872
Kiribati,Male,2003,8162
Kiribati,Male,2002,7596
Kiribati,Male,2001,7986
Kiribati,Male,2000,7623
Kiribati,Male,1999,7352
Korea Rep,Female,2005,1942041
Korea Rep,Female,2004,1965212
Korea Rep,Female,2003,1946288
Korea Rep,Female,2002,1922064
Korea Rep,Female,2001,1894161
Korea Rep,Female,2000,1862914
Korea Rep,Female,1999,1820491
Korea Rep,Male,2005,2183382
Korea Rep,Male,2004,2220118
Korea Rep,Male,2003,2202144
Korea Rep,Male,2002,2177585
Korea Rep,Male,2001,2136252
Korea Rep,Male,2000,2083063
Korea Rep,Male,1999,2024458
Kuwait,Female,2005,98317
Kuwait,Female,2004,77477
Kuwait,Female,2003,75451
Kuwait,Female,2002,72268
Kuwait,Female,2001,69108
Kuwait,Female,2000,68612
Kuwait,Female,1999,68131
Kuwait,Male,2005,104509
Kuwait,Male,2004,80794
Kuwait,Male,2003,78605
Kuwait,Male,2002,76444
Kuwait,Male,2001,72311
Kuwait,Male,2000,71570
Kuwait,Male,1999,71560
Kyrgyzstan,Female,2005,211611
Kyrgyzstan,Female,2004,217667
Kyrgyzstan,Female,2003,219698
Kyrgyzstan,Female,2002,220805
Kyrgyzstan,Female,2001,223076
Kyrgyzstan,Female,2000,227368
Kyrgyzstan,Female,1999,230120
Kyrgyzstan,Male,2005,222544
Kyrgyzstan,Male,2004,226750
Kyrgyzstan,Male,2003,229701
Kyrgyzstan,Male,2002,232552
Kyrgyzstan,Male,2001,235584
Kyrgyzstan,Male,2000,238228
Kyrgyzstan,Male,1999,239659
Lao PDR,Female,2005,409593
Lao PDR,Female,2004,406208
Lao PDR,Female,2003,399570
Lao PDR,Female,2002,387860
Lao PDR,Female,2001,375727
Lao PDR,Female,2000,375714
Lao PDR,Female,1999,373349
Lao PDR,Male,2005,481228
Lao PDR,Male,2004,478421
Lao PDR,Male,2003,475730
Lao PDR,Male,2002,464997
Lao PDR,Male,2001,452386
Lao PDR,Male,2000,455807
Lao PDR,Male,1999,454315
Latvia,Female,2005,40372
Latvia,Female,2004,44428
Latvia,Female,2003,49824
Latvia,Female,2002,55175
Latvia,Female,2001,61005
Latvia,Female,2000,65368
Latvia,Female,1999,68345
Latvia,Male,2005,43997
Latvia,Male,2004,48025
Latvia,Male,2003,53535
Latvia,Male,2002,58748
Latvia,Male,2001,64629
Latvia,Male,2000,69551
Latvia,Male,1999,73063
Lebanon,Female,2005,218346
Lebanon,Female,2004,218536
Lebanon,Female,2003,216493
Lebanon,Female,2002,217433
Lebanon,Female,2001,218630
Lebanon,Female,2000,184362
Lebanon,Female,1999,189263
Lebanon,Male,2005,234261
Lebanon,Male,2004,235042
Lebanon,Male,2003,232818
Lebanon,Male,2002,234617
Lebanon,Male,2001,235356
Lebanon,Male,2000,200177
Lebanon,Male,1999,205242
Lesotho,Female,2005,209595
Lesotho,Female,2004,212242
Lesotho,Female,2003,214832
Lesotho,Female,2002,209775
Lesotho,Female,2001,208396
Lesotho,Female,2000,207985
Lesotho,Female,1999,188584
Lesotho,Male,2005,212683
Lesotho,Male,2004,214767
Lesotho,Male,2003,214690
Lesotho,Male,2002,208893
Lesotho,Male,2001,206611
Lesotho,Male,2000,202760
Lesotho,Male,1999,176667
Liberia,Female,2000,208026
Liberia,Female,1999,167658
Liberia,Male,2000,288227
Liberia,Male,1999,227953
Libya,Female,2005,345664
Libya,Female,2004,357824
Libya,Female,2003,354570
Libya,Female,2002,366144
Libya,Female,2001,377173
Libya,Female,2000,385005
Libya,Female,1999,398524
Libya,Male,2005,368238
Libya,Male,2004,387604
Libya,Male,2003,384458
Libya,Male,2002,384060
Libya,Male,2001,388914
Libya,Male,2000,409288
Libya,Male,1999,423251
Liechtenstein,Female,2004,1129
Liechtenstein,Female,2003,1105
Liechtenstein,Male,2004,1137
Liechtenstein,Male,2003,1113
Lithuania,Female,2005,76826
Lithuania,Female,2004,82653
Lithuania,Female,2003,89084
Lithuania,Female,2002,95875
Lithuania,Female,2001,102747
Lithuania,Female,2000,106220
Lithuania,Female,1999,106422
Lithuania,Male,2005,81279
Lithuania,Male,2004,87563
Lithuania,Male,2003,94458
Lithuania,Male,2002,101588
Lithuania,Male,2001,108903
Lithuania,Male,2000,111961
Lithuania,Male,1999,113239
Luxembourg,Female,2005,17078
Luxembourg,Female,2004,16851
Luxembourg,Female,2003,16600
Luxembourg,Female,2002,16513
Luxembourg,Female,2001,16210
Luxembourg,Female,2000,15955
Luxembourg,Female,1999,15503
Luxembourg,Male,2005,17938
Luxembourg,Male,2004,17752
Luxembourg,Male,2003,17481
Luxembourg,Male,2002,17453
Luxembourg,Male,2001,17056
Luxembourg,Male,2000,16503
Luxembourg,Male,1999,15989
Macau SAR,Female,2005,17496
Macau SAR,Female,2004,18631
Macau SAR,Female,2003,19632
Macau SAR,Female,2002,20869
Macau SAR,Female,2001,21572
Macau SAR,Female,2000,22362
Macau SAR,Female,1999,22176
Macau SAR,Male,2005,19905
Macau SAR,Male,2004,21241
Macau SAR,Male,2003,22285
Macau SAR,Male,2002,23499
Macau SAR,Male,2001,24091
Macau SAR,Male,2000,24900
Macau SAR,Male,1999,24717
Macedonia,Female,2005,53197
Macedonia,Female,2004,54842
Macedonia,Female,2003,56501
Macedonia,Female,2002,59062
Macedonia,Female,2001,59972
Macedonia,Female,2000,61229
Macedonia,Female,1999,62384
Macedonia,Male,2005,56952
Macedonia,Male,2004,58520
Macedonia,Male,2003,60134
Macedonia,Male,2002,62047
Macedonia,Male,2001,63689
Macedonia,Male,2000,65377
Macedonia,Male,1999,67249
Madagascar,Female,2005,1759480
Madagascar,Female,2004,1647830
Madagascar,Female,2003,1398140
Madagascar,Female,2002,1180463
Madagascar,Female,2001,1131372
Madagascar,Female,2000,1082012
Madagascar,Female,1999,988130
Madagascar,Male,2005,1838251
Madagascar,Male,2004,1718640
Madagascar,Male,2003,1458340
Madagascar,Male,2002,1227181
Madagascar,Male,2001,1176128
Madagascar,Male,2000,1126309
Madagascar,Male,1999,1024286
Malawi,Female,2005,1440814
Malawi,Female,2004,1428835
Malawi,Female,2002,1392124
Malawi,Female,2001,1391669
Malawi,Female,2000,1316700
Malawi,Female,1999,1258089
Malawi,Male,2005,1427179
Malawi,Male,2004,1412805
Malawi,Male,2002,1454465
Malawi,Male,2001,1454167
Malawi,Male,2000,1377945
Malawi,Male,1999,1323609
Malaysia,Female,2004,1535032
Malaysia,Female,2003,1485198
Malaysia,Female,2002,1464380
Malaysia,Female,2001,1476606
Malaysia,Female,2000,1473777
Malaysia,Female,1999,1463807
Malaysia,Male,2004,1624344
Malaysia,Male,2003,1571068
Malaysia,Male,2002,1544629
Malaysia,Male,2001,1556413
Malaysia,Male,2000,1552200
Malaysia,Male,1999,1576526
Maldives,Female,2005,27667
Maldives,Female,2004,30160
Maldives,Female,2003,31621
Maldives,Female,2002,32801
Maldives,Female,2001,34384
Maldives,Female,2000,35764
Maldives,Female,1999,36203
Maldives,Male,2005,30206
Maldives,Male,2004,33140
Maldives,Male,2003,34548
Maldives,Male,2002,35441
Maldives,Male,2001,36670
Maldives,Male,2000,37758
Maldives,Male,1999,37847
Mali,Female,2005,653740
Mali,Female,2004,602256
Mali,Female,2003,552585
Mali,Female,2002,519644
Mali,Female,2001,469610
Mali,Female,2000,427166
Mali,Female,1999,393192
Mali,Male,2005,852163
Mali,Male,2004,794535
Mali,Male,2003,742087
Mali,Male,2002,707623
Mali,Male,2001,657750
Mali,Male,2000,589409
Mali,Male,1999,565743
Malta,Female,2005,13686
Malta,Female,2004,14980
Malta,Female,2003,15256
Malta,Female,2002,15771
Malta,Female,2001,16222
Malta,Female,2000,16656
Malta,Female,1999,16977
Malta,Male,2005,15428
Malta,Male,2004,16084
Malta,Male,2003,16454
Malta,Male,2002,16946
Malta,Male,2001,17308
Malta,Male,2000,17605
Malta,Male,1999,17937
Marshall Islands,Female,2005,3983
Marshall Islands,Female,2004,3915
Marshall Islands,Female,2003,4189
Marshall Islands,Female,2002,4119
Marshall Islands,Female,2001,4020
Marshall Islands,Female,2000,3950
Marshall Islands,Female,1999,3960
Marshall Islands,Male,2005,4410
Marshall Islands,Male,2004,4335
Marshall Islands,Male,2003,4718
Marshall Islands,Male,2002,4638
Marshall Islands,Male,2001,4510
Marshall Islands,Male,2000,4350
Marshall Islands,Male,1999,4249
Mauritania,Female,2005,221777
Mauritania,Female,2004,214600
Mauritania,Female,2003,193917
Mauritania,Female,2002,183220
Mauritania,Female,2001,173758
Mauritania,Female,2000,172181
Mauritania,Female,1999,167550
Mauritania,Male,2005,221838
Mauritania,Male,2004,219581
Mauritania,Male,2003,200484
Mauritania,Male,2002,192475
Mauritania,Male,2001,186919
Mauritania,Male,2000,183641
Mauritania,Male,1999,178672
Mauritius,Female,2005,60833
Mauritius,Female,2004,62207
Mauritius,Female,2003,63992
Mauritius,Female,2002,65403
Mauritius,Female,2001,66071
Mauritius,Female,2000,66526
Mauritius,Female,1999,65930
Mauritius,Male,2005,62729
Mauritius,Male,2004,64019
Mauritius,Male,2003,65624
Mauritius,Male,2002,67029
Mauritius,Male,2001,68014
Mauritius,Male,2000,68711
Mauritius,Male,1999,67559
Mexico,Female,2005,7168238
Mexico,Female,2004,7216436
Mexico,Female,2003,7252556
Mexico,Female,2002,7245657
Mexico,Female,2001,7216528
Mexico,Female,2000,7194672
Mexico,Female,1999,7148812
Mexico,Male,2005,7531767
Mexico,Male,2004,7564891
Mexico,Male,2003,7604635
Mexico,Male,2002,7597724
Mexico,Male,2001,7576000
Mexico,Male,2000,7570931
Mexico,Male,1999,7549103
Monaco,Female,2001,971
Monaco,Female,2000,973
Monaco,Female,1999,1009
Monaco,Male,2001,1014
Monaco,Male,2000,1035
Monaco,Male,1999,1013
Mongolia,Female,2005,124346
Mongolia,Female,2004,116369
Mongolia,Female,2003,118394
Mongolia,Female,2002,120563
Mongolia,Female,2001,125497
Mongolia,Female,2000,127220
Mongolia,Female,1999,126273
Mongolia,Male,2005,126859
Mongolia,Male,2004,119361
Mongolia,Male,2003,120282
Mongolia,Male,2002,120695
Mongolia,Male,2001,124939
Mongolia,Male,2000,126221
Mongolia,Male,1999,125203
Montserrat,Female,2005,235
Montserrat,Female,2004,209
Montserrat,Female,2003,210
Montserrat,Female,2002,206
Montserrat,Female,2001,185
Montserrat,Female,2000,168
Montserrat,Female,1999,172
Montserrat,Male,2005,274
Montserrat,Male,2004,259
Montserrat,Male,2003,255
Montserrat,Male,2002,250
Montserrat,Male,2001,228
Montserrat,Male,2000,215
Montserrat,Male,1999,220
Morocco,Female,2005,1864705
Morocco,Female,2004,1891648
Morocco,Female,2003,1904587
Morocco,Female,2002,1859472
Morocco,Female,2001,1753060
Morocco,Female,2000,1644204
Morocco,Female,1999,1522109
Morocco,Male,2005,2157895
Morocco,Male,2004,2178534
Morocco,Male,2003,2196570
Morocco,Male,2002,2169640
Morocco,Male,2001,2088940
Morocco,Male,2000,2025401
Morocco,Male,1999,1939831
Mozambique,Female,2005,1802330
Mozambique,Female,2004,1617984
Mozambique,Female,2002,1334157
Mozambique,Female,2001,1232042
Mozambique,Female,2000,1094262
Mozambique,Female,1999,980155
Mozambique,Male,2005,2140499
Mozambique,Male,2004,1951489
Mozambique,Male,2002,1689164
Mozambique,Male,2001,1597745
Mozambique,Male,2000,1449558
Mozambique,Male,1999,1322158
Myanmar,Female,2005,2467150
Myanmar,Female,2004,2451650
Myanmar,Female,2003,2428607
Myanmar,Female,2002,2371538
Myanmar,Female,2001,2359458
Myanmar,Female,2000,2393870
Myanmar,Female,1999,2324739
Myanmar,Male,2005,2481048
Myanmar,Male,2004,2480996
Myanmar,Male,2003,2460718
Myanmar,Male,2002,2407313
Myanmar,Male,2001,2422085
Myanmar,Male,2000,2464085
Myanmar,Male,1999,2408208
Namibia,Female,2005,201366
Namibia,Female,2004,201523
Namibia,Female,2003,204118
Namibia,Female,2002,202692
Namibia,Female,2001,198659
Namibia,Female,2000,194808
Namibia,Female,1999,192033
Namibia,Male,2005,202832
Namibia,Male,2004,201889
Namibia,Male,2003,204794
Namibia,Male,2002,202091
Namibia,Male,2001,198800
Namibia,Male,2000,194626
Namibia,Male,1999,191234
Nauru,Female,2004,643
Nauru,Female,2003,643
Nauru,Female,2002,659
Nauru,Female,2001,786
Nauru,Female,2000,850
Nauru,Male,2004,732
Nauru,Male,2003,732
Nauru,Male,2002,665
Nauru,Male,2001,832
Nauru,Male,2000,739
Nepal,Female,2005,1865012
Nepal,Female,2004,1827587
Nepal,Female,2003,1783366
Nepal,Female,2002,1726253
Nepal,Female,2001,1597570
Nepal,Female,2000,1611333
Nepal,Female,1999,1503714
Nepal,Male,2005,2165033
Nepal,Male,2004,2198105
Nepal,Male,2003,2145318
Nepal,Male,2002,2127365
Nepal,Male,2001,2025580
Nepal,Male,2000,2168981
Nepal,Male,1999,2083951
Netherlands,Female,2005,616048
Netherlands,Female,2004,617908
Netherlands,Female,2003,622376
Netherlands,Female,2002,621630
Netherlands,Female,2001,619546
Netherlands,Female,2000,617902
Netherlands,Female,1999,612772
Netherlands,Male,2005,661942
Netherlands,Male,2004,665106
Netherlands,Male,2003,668249
Netherlands,Male,2002,665439
Netherlands,Male,2001,662495
Netherlands,Male,2000,660679
Netherlands,Male,1999,655321
Netherlands Antilles,Female,2003,11149
Netherlands Antilles,Female,2002,11290
Netherlands Antilles,Female,2001,10861
Netherlands Antilles,Female,2000,12058
Netherlands Antilles,Female,1999,12241
Netherlands Antilles,Male,2003,11518
Netherlands Antilles,Male,2002,11634
Netherlands Antilles,Male,2001,12789
Netherlands Antilles,Male,2000,12853
Netherlands Antilles,Male,1999,13157
New Zealand,Female,2005,171200
New Zealand,Female,2004,171174
New Zealand,Female,2003,172760
New Zealand,Female,2002,175209
New Zealand,Female,2001,171952
New Zealand,Female,2000,174595
New Zealand,Female,1999,175106
New Zealand,Male,2005,181645
New Zealand,Male,2004,181888
New Zealand,Male,2003,183682
New Zealand,Male,2002,186657
New Zealand,Male,2001,183580
New Zealand,Male,2000,184960
New Zealand,Male,1999,185515
Nicaragua,Female,2005,457578
Nicaragua,Female,2004,457675
Nicaragua,Female,2003,451859
Nicaragua,Female,2002,451735
Nicaragua,Female,2001,428364
Nicaragua,Female,2000,414509
Nicaragua,Female,1999,409811
Nicaragua,Male,2005,487511
Nicaragua,Male,2004,484282
Nicaragua,Male,2003,475358
Nicaragua,Male,2002,471656
Nicaragua,Male,2001,439706
Nicaragua,Male,2000,423928
Nicaragua,Male,1999,420395
Niger,Female,2005,433928
Niger,Female,2004,395330
Niger,Female,2003,344313
Niger,Female,2002,302566
Niger,Female,2001,259756
Niger,Female,2000,228017
Niger,Female,1999,207559
Niger,Male,2005,630128
Niger,Male,2004,584703
Niger,Male,2003,513279
Niger,Male,2002,458421
Niger,Male,2001,396833
Niger,Male,2000,351469
Niger,Male,1999,322247
Nigeria,Female,2005,9993466
Nigeria,Female,2004,9442323
Nigeria,Female,2003,9288715
Nigeria,Female,2000,8241005
Nigeria,Female,1999,7848574
Nigeria,Male,2005,12273941
Nigeria,Male,2004,11667680
Nigeria,Male,2003,11648034
Nigeria,Male,2000,10561356
Nigeria,Male,1999,10058434
Niue,Female,2005,90
Niue,Female,2004,94
Niue,Female,2001,107
Niue,Female,2000,115
Niue,Female,1999,124
Niue,Male,2005,88
Niue,Male,2004,90
Niue,Male,2001,127
Niue,Male,2000,135
Niue,Male,1999,144
Norway,Female,2005,209309
Norway,Female,2004,210447
Norway,Female,2003,210432
Norway,Female,2002,209100
Norway,Female,2001,207656
Norway,Female,2000,204623
Norway,Female,1999,200425
Norway,Male,2005,220343
Norway,Male,2004,221898
Norway,Male,2003,222186
Norway,Male,2002,220345
Norway,Male,2001,218819
Norway,Male,2000,215182
Norway,Male,1999,211453
Oman,Female,2005,145031
Oman,Female,2004,148862
Oman,Female,2003,152253
Oman,Female,2002,153087
Oman,Female,2001,152782
Oman,Female,2000,151564
Oman,Female,1999,151196
Oman,Male,2005,152089
Oman,Male,2004,157348
Oman,Male,2003,161811
Oman,Male,2002,163546
Oman,Male,2001,164107
Oman,Male,2000,164412
Oman,Male,1999,164361
Pakistan,Female,2005,7218506
Pakistan,Female,2004,6605825
Pakistan,Female,2003,6132096
Pakistan,Female,2002,5670020
Pakistan,Female,2001,5558843
Pakistan,Female,2000,5473628
Pakistan,Male,2005,10039441
Pakistan,Male,2004,9601461
Pakistan,Male,2003,8961864
Pakistan,Male,2002,8819087
Pakistan,Male,2001,8646111
Pakistan,Male,2000,8513570
Palau,Female,2005,920
Palau,Female,2004,890
Palau,Female,2003,788
Palau,Female,2000,927
Palau,Female,1999,885
Palau,Male,2005,998
Palau,Male,2004,965
Palau,Male,2003,1021
Palau,Male,2000,1015
Palau,Male,1999,1016
"Palestinian Territory, Occupied",Female,2005,188795
"Palestinian Territory, Occupied",Female,2004,190386
"Palestinian Territory, Occupied",Female,2003,196520
"Palestinian Territory, Occupied",Female,2002,197249
"Palestinian Territory, Occupied",Female,2001,195692
"Palestinian Territory, Occupied",Female,2000,189853
"Palestinian Territory, Occupied",Female,1999,180636
"Palestinian Territory, Occupied",Male,2005,198343
"Palestinian Territory, Occupied",Male,2004,198562
"Palestinian Territory, Occupied",Male,2003,204852
"Palestinian Territory, Occupied",Male,2002,205121
"Palestinian Territory, Occupied",Male,2001,203286
"Palestinian Territory, Occupied",Male,2000,198310
"Palestinian Territory, Occupied",Male,1999,187685
Panama,Female,2005,207336
Panama,Female,2004,207422
Panama,Female,2003,204456
Panama,Female,2002,202275
Panama,Female,2001,196750
Panama,Female,2000,192963
Panama,Female,1999,189277
Panama,Male,2005,222816
Panama,Male,2004,222415
Panama,Male,2003,220044
Panama,Male,2002,217629
Panama,Male,2001,211499
Panama,Male,2000,207445
Panama,Male,1999,203753
Papua New Guinea,Female,2003,306675
Papua New Guinea,Female,2002,296181
Papua New Guinea,Female,2001,283829
Papua New Guinea,Female,2000,292018
Papua New Guinea,Female,1999,282957
Papua New Guinea,Male,2003,374111
Papua New Guinea,Male,2002,364244
Papua New Guinea,Male,2001,344529
Papua New Guinea,Male,2000,355786
Papua New Guinea,Male,1999,339871
Paraguay,Female,2004,450166
Paraguay,Female,2003,451897
Paraguay,Female,2002,464332
Paraguay,Female,2001,466187
Paraguay,Female,2000,465982
Paraguay,Female,1999,458828
Paraguay,Male,2004,480751
Paraguay,Male,2003,483825
Paraguay,Male,2002,498329
Paraguay,Male,2001,500361
Paraguay,Male,2000,500494
Paraguay,Male,1999,492653
Peru,Female,2005,2000360
Peru,Female,2004,2026872
Peru,Female,2003,2059100
Peru,Female,2002,2102245
Peru,Female,2001,2119701
Peru,Female,2000,2127138
Peru,Female,1999,2131744
Peru,Male,2005,2077001
Peru,Male,2004,2106514
Peru,Male,2003,2141389
Peru,Male,2002,2180801
Peru,Male,2001,2197667
Peru,Male,2000,2210942
Peru,Male,1999,2217850
Philippines,Female,2005,6360313
Philippines,Female,2004,6319355
Philippines,Female,2003,6300949
Philippines,Female,2002,6241920
Philippines,Female,2001,6240637
Philippines,Female,1999,6114391
Philippines,Male,2005,6723431
Philippines,Male,2004,6698618
Philippines,Male,2003,6669686
Philippines,Male,2002,6584298
Philippines,Male,2001,6519281
Philippines,Male,1999,6388133
Poland,Female,2005,1323311
Poland,Female,2004,1387703
Poland,Female,2003,1449464
Poland,Female,2002,1507176
Poland,Female,2001,1562155
Poland,Female,2000,1606667
Poland,Female,1999,1659090
Poland,Male,2005,1400350
Poland,Male,2004,1467989
Poland,Male,2003,1533606
Poland,Male,2002,1598086
Poland,Male,2001,1659098
Poland,Male,2000,1712055
Poland,Male,1999,1774672
Portugal,Female,2005,358499
Portugal,Female,2004,360436
Portugal,Female,2003,364826
Portugal,Female,2002,368343
Portugal,Female,2001,387950
Portugal,Female,2000,387058
Portugal,Female,1999,389102
Portugal,Male,2005,394240
Portugal,Male,2004,398040
Portugal,Male,2003,403046
Portugal,Male,2002,401567
Portugal,Male,2001,413595
Portugal,Male,2000,423938
Portugal,Male,1999,426129
Qatar,Female,2005,34073
Qatar,Female,2004,31689
Qatar,Female,2003,32117
Qatar,Female,2002,30803
Qatar,Female,2001,30462
Qatar,Female,2000,29433
Qatar,Female,1999,29159
Qatar,Male,2005,35918
Qatar,Male,2004,33662
Qatar,Male,2003,34356
